"","logFC","logCPM","F","PValue","FDR"
"PY17X_1457700",2.5212772343748,1.75804557949456,86.4244500216764,2.60488278394727e-06,4.35259577789705e-06
"PY17X_1248900",1.34515252240111,5.0800932082312,86.4173342265154,2.60587381384345e-06,4.35278416629867e-06
"PY17X_1120000",0.983571160442542,7.40107817248639,85.7991794730179,2.69371235797328e-06,4.49799139020066e-06
"PY17X_1370600",-3.31957168668132,1.49451042199897,85.7775861796711,2.69684417285921e-06,4.50170418345917e-06
"PY17X_1101800",-3.44663906967588,1.77833846039576,85.6081293542105,2.72157331562406e-06,4.54145365395045e-06
"PY17X_0104500",-1.67701279914321,6.5443307568054,85.5523983075845,2.72976542776763e-06,4.55359052844712e-06
"PY17X_1441700",1.18739887459325,10.5265285280719,85.13061138933,2.79273071993803e-06,4.65705701480918e-06
"PY17X_0800600",2.91817011575061,2.30828065200827,85.0349603692032,2.80725035340328e-06,4.67969483735845e-06
"PY17X_1015500",-1.53590038899185,4.5371736393101,84.9845555996135,2.81493800288765e-06,4.69093232760968e-06
"PY17X_0213500",-1.79537280377371,5.48746507770423,84.760351574013,2.8494396969973e-06,4.74683130699786e-06
"PY17X_0603300",-2.91468777528303,2.55631146202456,84.7354737440262,2.8532991077069e-06,4.75166343339899e-06
"PY17X_0907700",1.96566047395674,3.42890203895755,84.676538662587,2.86246694186618e-06,4.76532958142049e-06
"PY17X_0504100",1.70470551477843,4.58564268629402,84.6358886990572,2.86881090247069e-06,4.77428704924269e-06
"PY17X_1250300",1.32766815881454,5.45691051470686,84.5353497027617,2.88457367405488e-06,4.79890806600066e-06
"PY17X_1362400",-1.54674827422633,3.69786673876266,84.5135392290338,2.8880068336317e-06,4.80300733808011e-06
"PY17X_0912000",-5.58397866475998,0.896532685260108,84.449483298855,2.89811807724143e-06,4.81820637061676e-06
"PY17X_1464400",1.92360961822275,6.01466226064798,84.4384057007917,2.89987096841768e-06,4.81950386300403e-06
"PY17X_0709700",-1.14477845764944,7.26649044586012,84.3442115476302,2.91482734081937e-06,4.84273694304419e-06
"PY17X_1011400",1.39348050860135,4.64446719871525,84.3197079760521,2.91873318104889e-06,4.84760108755976e-06
"PY17X_0309300",-2.09282150307368,2.53795158151734,84.1733951268942,2.9421859436393e-06,4.88491575768053e-06
"PY17X_0208800",-1.14086618618005,5.43677577213785,84.1379886631287,2.94789512779012e-06,4.89275561062554e-06
"PY17X_0524800",1.72067570315267,5.02274224012644,83.889352989379,2.98836212498073e-06,4.95758158819226e-06
"PY17X_1106300",1.6787164634688,3.46422306327894,83.8857490855313,2.98895354832899e-06,4.95758158819226e-06
"PY17X_1102200",1.65600621726852,4.72493298386917,83.8697666835974,2.99157804825257e-06,4.95906892697926e-06
"PY17X_1225100",-1.70315363761177,3.48608198939544,83.8681023396115,2.991851511636e-06,4.95906892697926e-06
"PY17X_0939600",-6.3327675116038,0.691554908349296,83.8039743213788,3.00241099157412e-06,4.97490768112381e-06
"PY17X_1442400",-1.90839133513731,3.96683573459839,83.59402736804,3.03729448763789e-06,5.03065901329214e-06
"PY17X_1039500",1.19477747914575,5.75764627572219,83.5892872303956,3.03808765673595e-06,5.03065901329214e-06
"PY17X_0204500",1.88309590153076,6.77743552446608,83.5814204216789,3.039404559539e-06,5.03115864965775e-06
"PY17X_1424100",-2.14504476026017,3.92891108920832,83.560938357207,3.04283645747032e-06,5.03515775733653e-06
"PY17X_1009400",-2.35017875448161,1.84560398817938,83.3679172219876,3.07540696822737e-06,5.08735545211443e-06
"PY17X_1308900",-1.28376904777603,6.3094741701679,83.2924391052085,3.08825645200762e-06,5.10690656528187e-06
"PY17X_0512000",-1.14103135940448,6.73362205052094,83.2367167597753,3.09778388743964e-06,5.12095295068407e-06
"PY17X_0704800",2.33025788142487,8.25220736919851,83.1720169712743,3.10889041688993e-06,5.13759950186946e-06
"PY17X_0936400",-2.12468807341218,3.91875998818801,83.0762580783036,3.1254161369647e-06,5.16318745826568e-06
"PY17X_0412100",-1.733152949316,4.2556480384661,82.9079788898951,3.1547123338993e-06,5.20984815954846e-06
"PY17X_1328700",-2.88203736675524,2.46978909972537,82.9013226130214,3.15587787818234e-06,5.21003689682601e-06
"PY17X_0925700",-1.07596630745356,6.29576425237449,82.7639168078304,3.18005366456565e-06,5.24820045340905e-06
"PY17X_0317000",3.18426330502393,1.79435867038336,82.4143162058867,3.24256930328144e-06,5.34959170008749e-06
"PY17X_1234000",-1.98844752488421,3.49401516880236,82.3483081922927,3.25453718867383e-06,5.36754951982279e-06
"PY17X_1214600",-1.61403773890094,2.9508054734388,82.3301868364908,3.25783199858787e-06,5.37119606952811e-06
"PY17X_0417100",1.93581250939895,5.92860516953403,82.3162519341971,3.26036834362954e-06,5.37359012671367e-06
"PY17X_1214700",-1.55700179609444,3.55535112381733,82.1145960438855,3.29733811927331e-06,5.43271533215376e-06
"PY17X_1462400",-3.20156514074934,2.76516887281409,82.0858568547326,3.30264761415186e-06,5.43965489389719e-06
"PY17X_1350400",-1.93886103471192,4.46378657256664,82.0211093467124,3.31464706003885e-06,5.45593238757192e-06
"PY17X_1202600",-9.23268084505778,-0.00277740490359283,120.866687788928,3.31473212650909e-06,5.45593238757192e-06
"PY17X_0612500",-1.27509781791049,6.38178298949042,81.9812833658942,3.3220537726529e-06,5.46533575436688e-06
"PY17X_1452500",-2.19153828056132,2.79617349506591,81.978078565332,3.32265065131304e-06,5.46533575436688e-06
"PY17X_0103000",1.16083062683917,5.88328323312643,81.9289209241889,3.33182211135492e-06,5.4786033125e-06
"PY17X_1437400",-3.84022116738746,0.303337566414511,81.905210041299,3.33625672725592e-06,5.48407573475302e-06
"PY17X_1348400",-1.05845698170696,6.01636937190402,81.8363613996708,3.34917345184498e-06,5.50348263506092e-06
"PY17X_0700700",3.96040440088094,3.79593746708354,81.6194711100339,3.39025699868799e-06,5.56914606745035e-06
"PY17X_1040400",1.11268915514937,5.4062348884914,81.5529859503539,3.40297114674054e-06,5.5881792588622e-06
"PY17X_1105900",-2.65863613836204,3.37767850209479,81.4198682841179,3.42859937899844e-06,5.62839964303289e-06
"PY17X_1420400",-3.81996273902477,1.03863220298975,81.3871879145544,3.43492634522572e-06,5.63691886322473e-06
"PY17X_1328100",-1.79308292362492,3.90091178061557,81.351639829374,3.44182436223212e-06,5.64636926157643e-06
"PY17X_1215700",1.07064792878522,6.11187061513974,81.303313334115,3.4512285791745e-06,5.6599235070777e-06
"PY17X_0931800",1.28736317497693,6.63446520160047,81.2170792067521,3.46808596344356e-06,5.68568773894352e-06
"PY17X_0911750",-3.46555913614707,1.81340427628672,81.1442601000936,3.48239763602017e-06,5.70726279236639e-06
"PY17X_1359100",-1.53746494080463,3.58011804218193,80.9658171833782,3.51776792308904e-06,5.76332490143117e-06
"PY17X_1218700",-1.00900165471279,6.44829464957167,80.9378181897929,3.5233566859982e-06,5.77057360733875e-06
"PY17X_0806100",-0.967247503850872,5.96381474868752,80.8177140072314,3.5474509478227e-06,5.80811592250059e-06
"PY17X_1137900",-1.26969848049763,5.40429617666989,80.6811811637798,3.57508066392456e-06,5.85142000343795e-06
"PY17X_0612800",1.62835357342443,8.37451157009574,80.3387797859086,3.64551094306536e-06,5.96472506894418e-06
"PY17X_1419400",4.93507005678193,1.93690977157541,80.2953499683356,3.65456230677562e-06,5.97756131761716e-06
"PY17X_0411600",-2.17343226112275,2.89250720074635,80.2649149000655,3.6609214029096e-06,5.98598695903002e-06
"PY17X_1437700",-1.54043695625536,4.31494876219775,79.8924102946448,3.73983443003944e-06,6.11300113300642e-06
"PY17X_1219300",-1.65995214324854,3.81747749137753,79.2701159967585,3.87625044765685e-06,6.33217330723044e-06
"PY17X_1244500",-1.07495101174729,5.65221853421654,79.2691099898621,3.87647574942235e-06,6.33217330723044e-06
"PY17X_1002200",-2.72864172868844,2.20382037733406,79.2400979294622,3.88297992994989e-06,6.34070791856068e-06
"PY17X_0722000",1.5376570430855,5.47601634046836,79.1881183579134,3.89466583114657e-06,6.35769560578472e-06
"PY17X_0711300",2.66633829753557,2.27349575171205,79.1621533399015,3.90051895961033e-06,6.36515375825775e-06
"PY17X_1110500",1.02193595236362,7.44036014780687,79.0058935734865,3.93596654013771e-06,6.42088550787443e-06
"PY17X_0415200",-1.39859956595491,3.77566021121477,78.9159696674676,3.95654040616249e-06,6.45035838719693e-06
"PY17X_1435800",-4.34233065361932,1.11795785541284,78.9155518511709,3.95663629884557e-06,6.45035838719693e-06
"PY17X_1416800",1.24317242711708,7.53789710135101,78.8712665707514,3.96681595227312e-06,6.46482731320801e-06
"PY17X_1352200",-1.4252693228733,4.44520744331249,78.7991006306954,3.98347157747435e-06,6.4898373234592e-06
"PY17X_1334500",1.57879869975027,4.618920270792,78.6826893146161,4.01051544194892e-06,6.53017479357995e-06
"PY17X_0805000",1.52396430286533,9.09064653999217,78.6811863394676,4.01086603544338e-06,6.53017479357995e-06
"PY17X_0820800",2.10341241180579,1.97818481079844,78.5086872316359,4.05134884374642e-06,6.59391949740796e-06
"PY17X_1412600",-4.20195108639575,1.15749947437532,78.4835922069488,4.05727887108863e-06,6.60140317961762e-06
"PY17X_1318900",-2.15932984602592,2.0912811319914,78.3316826871765,4.09339790285193e-06,6.65798490532791e-06
"PY17X_1221300",1.61274526299752,3.70397147041039,77.7327670768813,4.23959833604919e-06,6.89352012908785e-06
"PY17X_0807100",5.07680778997527,0.961389339684791,77.7040944508701,4.24675281061172e-06,6.902888464871e-06
"PY17X_1038800",-1.69040087861037,4.10162106418176,77.35826582545,4.3341922503568e-06,7.04270714516993e-06
"PY17X_1421900",-2.32565597049401,2.52028119633423,77.3102160187455,4.34651078511526e-06,7.06040886628359e-06
"PY17X_1034300",1.02612695949092,6.35242027971322,77.2718750533018,4.35637029878523e-06,7.0741058980274e-06
"PY17X_1444600",-1.93557280555746,3.44534621045355,77.2514200377585,4.36164131545029e-06,7.08034535190686e-06
"PY17X_0500131",-4.04028968526135,1.48721234917628,77.0236248300006,4.42085981884994e-06,7.17412615003939e-06
"PY17X_1427800",-3.47965110021686,1.24119620255386,76.9255621158383,4.44664828019242e-06,7.21361338024014e-06
"PY17X_0115400",-3.9459597109289,1.24720764740244,76.7764523108997,4.4862066146014e-06,7.27540575326065e-06
"PY17X_1202500",-9.02869167678229,-0.193645167238145,111.397403539796,4.54590055816025e-06,7.36980149370042e-06
"PY17X_0502900",-2.40981041650356,2.99849455617726,76.4795347923231,4.566238273398e-06,7.40035215270127e-06
"PY17X_0603700",1.33888216816933,8.47425028098764,76.4487276079526,4.57463945822719e-06,7.41154401927884e-06
"PY17X_1017100",-2.07467440284695,2.74334963042148,76.3988966184622,4.58826763147251e-06,7.43119424234567e-06
"PY17X_0816000",1.265896815444,6.31068110123749,76.3491982477732,4.60190791010941e-06,7.4508512259073e-06
"PY17X_1401000",-5.38880862903217,0.712301341073772,76.2454972311446,4.63052627614212e-06,7.49473815302428e-06
"PY17X_0919800",-3.342314395529,4.66259250277301,76.2334212687886,4.63387269275391e-06,7.49770586525902e-06
"PY17X_1131600",-1.78427172078035,3.18313944156863,76.1901991553361,4.64587385870398e-06,7.51467064090631e-06
"PY17X_1213300",1.87532953118101,4.6081900826174,76.1041237076691,4.66988467490467e-06,7.55104353958484e-06
"PY17X_0901200",2.6106915368947,1.26589578499629,76.0076941622866,4.6969602141147e-06,7.59234664747308e-06
"PY17X_1134100",-0.974960961792534,8.51813892992026,75.8165765088827,4.75117904962812e-06,7.67748398107498e-06
"PY17X_1338800",-2.31471730222978,3.77398580319269,75.6988180725514,4.78495900614535e-06,7.72954916377326e-06
"PY17X_1236700",-1.09841804696777,5.15443018383467,75.5995831239475,4.81364849285258e-06,7.77144205366257e-06
"PY17X_1022100",-1.32750166082122,6.57517746437919,75.5982721617443,4.81402887504925e-06,7.77144205366257e-06
"PY17X_0110700",0.974668182119983,7.45325661839378,75.5560480032019,4.8262996663688e-06,7.78871414735388e-06
"PY17X_0617200",-1.59664876077082,4.5236240302771,75.4650267712708,4.85287884015567e-06,7.82905844134488e-06
"PY17X_0509100",5.34762860798948,0.261129391662849,75.4416571453763,4.85973123271044e-06,7.83756198806149e-06
"PY17X_0421600",4.07307010548584,1.3474988989579,75.3752986922276,4.87925187387713e-06,7.86648415319944e-06
"PY17X_1456700",2.39067930353845,7.49913700283532,75.2618644882084,4.91283832838286e-06,7.91805748145217e-06
"PY17X_0827100",-2.19569741996352,2.62112275375462,75.1569187960816,4.94415787663428e-06,7.96594487535745e-06
"PY17X_0521500",1.3324847992061,7.45817214133332,75.0166303328469,4.9863986571922e-06,8.03139153235116e-06
"PY17X_1340800",-2.62816491203664,1.89882761353497,74.9869473069418,4.99539142614255e-06,8.04326182844786e-06
"PY17X_1131400",1.99292039671065,4.17414570581497,74.9520776699091,5.00598031186367e-06,8.05769354517582e-06
"PY17X_0813300",-1.06899140561331,5.38136813242866,74.9020564854624,5.02121717839099e-06,8.07959491432004e-06
"PY17X_1358100",1.77751316094048,5.49005317903262,74.7455001005379,5.06926519308146e-06,8.15426105060425e-06
"PY17X_1367000",-0.99941025512449,7.29767162370597,74.5055260027861,5.14398618651173e-06,8.27177012990011e-06
"PY17X_0302300",-3.6393077586839,5.52879499210298,79.5525152164008,5.17248986227114e-06,8.31490747888932e-06
"PY17X_1324900",-1.6225391288831,3.85724879410257,74.3621570679373,5.1892555809736e-06,8.33915391028053e-06
"PY17X_0515500",1.04246423264845,5.24901884401427,74.2442723275368,5.22683542665236e-06,8.39682216352969e-06
"PY17X_0845601",-9.49487861164461,0.227791614189355,107.098194409672,5.29115484256957e-06,8.49739578735411e-06
"PY17X_0404600",0.977462848606842,6.92734966777329,73.8700809312473,5.34829646361914e-06,8.58638071710283e-06
"PY17X_0114300",6.92532277777159,-0.54577120177877,73.8178311926873,5.36552376923863e-06,8.61124864000864e-06
"PY17X_1240400",2.2137230983705,8.30513021914771,73.7091878180092,5.40155754530137e-06,8.66627361428087e-06
"PY17X_1020900",0.968561613520453,8.12376370375558,73.5679681219916,5.44882936657519e-06,8.73928748891478e-06
"PY17X_1210600",1.24087405284601,4.94480427535501,73.3861762111427,5.51041261351289e-06,8.83520055405044e-06
"PY17X_1432100",-1.53399633099331,5.38673230660926,73.3734407064009,5.51475796102103e-06,8.83930803842828e-06
"PY17X_1200700",-9.02139283887245,-0.213413740945547,105.414267045192,5.62408550779765e-06,9.01162876710156e-06
"PY17X_1204100",-4.10921627704494,1.24489468670929,73.0392506922537,5.63026155549599e-06,9.01860900744606e-06
"PY17X_1104500",1.58483408073447,7.61805488621715,72.9373825921477,5.66604315785735e-06,9.07299188702456e-06
"PY17X_1232300",4.86949342475821,1.70718066603508,72.9088701030525,5.6761069477058e-06,9.08617119923447e-06
"PY17X_1012500",2.44039719880604,4.12951193171678,72.7557320855179,5.73052574984932e-06,9.1703214776407e-06
"PY17X_0209400",-1.35289833711838,7.04049770774373,72.5002555017084,5.82270650824832e-06,9.3148268091926e-06
"PY17X_0834300",3.32047632755662,5.58789413116307,77.2917081789558,5.87201971023086e-06,9.39068398964316e-06
"PY17X_1029300",-1.38218082415942,4.14349394735408,72.357425976294,5.87501463520977e-06,9.3924427522902e-06
"PY17X_0402500",5.11330610778596,0.675950239431181,72.2479451591318,5.91549021952414e-06,9.45410175039073e-06
"PY17X_0410200",1.05383875484237,8.245824518137,72.1795474983225,5.94094640108198e-06,9.49172481101299e-06
"PY17X_0822100",-2.95791334364054,1.0919022699956,72.1372376680435,5.95675881088449e-06,9.51392093675268e-06
"PY17X_0934800",-1.4304235161888,4.01135217847088,72.0694411203739,5.98220139499664e-06,9.55147877371241e-06
"PY17X_1249800",3.32766822974822,0.193855708366459,72.0385361640791,5.99384246275885e-06,9.56698333186243e-06
"PY17X_0311600",-1.88789214132341,8.41875490099581,71.9245673929627,6.03700620391893e-06,9.6327761579595e-06
"PY17X_0806700",0.885446293540273,6.90257563713695,71.891102079206,6.04975114398425e-06,9.65000536517088e-06
"PY17X_1321100",-2.5475986771654,1.76781095198817,71.8632108205739,6.06039784415434e-06,9.66387764338125e-06
"PY17X_1143800",-1.34948736111664,3.91121534479874,71.7772178992303,6.09336451148874e-06,9.71332084880611e-06
"PY17X_0216000",4.03542883280275,0.970440072595479,71.7394159031161,6.10792428963701e-06,9.73339960753731e-06
"PY17X_0930400",1.34882034665371,4.10357047788384,71.6071250252736,6.15920586776996e-06,9.81196537469235e-06
"PY17X_0800141",2.21477913865402,2.09480633855671,71.5701155973094,6.17364434392831e-06,9.83180635234855e-06
"PY17X_1040800",-1.94184397878517,7.4767484798387,71.5567007543017,6.17888786272499e-06,9.83699590352234e-06
"PY17X_0509300",-3.32928429451175,1.03860424832565,71.5240766058621,6.19166204471139e-06,9.8541673389819e-06
"PY17X_1410500",4.04058309895874,0.868861106919481,71.5187593888954,6.19374702443581e-06,9.85432110854057e-06
"PY17X_0708300",1.57940051794566,5.15344749220293,71.4674702471351,6.21390161337787e-06,9.88321450446109e-06
"PY17X_0500027",5.89113480802928,0.567745549128522,71.2421974767956,6.30335876983348e-06,1.00222797764821e-05
"PY17X_0817450",-4.06071140041066,0.49674352063565,71.1952986340929,6.32217575544746e-06,1.00489746773565e-05
"PY17X_0816100",1.68838160798327,2.56271634209205,71.125189689445,6.35043061709404e-06,1.00906489702847e-05
"PY17X_1008300",-3.82679645638837,2.43602614285914,71.0934390603043,6.36327621134484e-06,1.01078195203285e-05
"PY17X_1238500",-2.14488146444193,4.93263469969955,70.9124858767605,6.43708175822584e-06,1.02217805811494e-05
"PY17X_1132600",2.29496022483728,2.43057134908393,70.6674306672132,6.53867109749052e-06,1.0379773849828e-05
"PY17X_1349300",-1.07131428505504,4.88013468700144,70.6015843026661,6.56629417116353e-06,1.04202862351221e-05
"PY17X_1323000",-1.04620838668244,5.26454782859723,70.5918045919562,6.57040872791097e-06,1.04218331713239e-05
"PY17X_1038700",-1.37665676282285,4.12543837941046,70.5892721009351,6.57147470952121e-06,1.04218331713239e-05
